serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,5.69e-05,47,0,0.109189081,10000.0,6,0,1,0,3.0,8000.0
0,0.9999999,49,0,14.0,2171.0,0,0,0,0,0.0,2171.0
0,0.025659893,43,0,0.005237596,10500.0,14,0,0,0,3.0,5751.0
0,0.120522977,90,0,130.0,3960.0,5,0,0,0,0.0,3960.0
0,0.782659436,27,0,0.437140715,4000.0,7,0,0,0,0.0,6000.0
0,0.9999999,71,0,0.026278206,3500.0,1,0,0,0,0.0,3756.0
0,0.156256662,50,0,0.354691625,12500.0,12,0,2,0,1.0,4300.0
0,0.033280507,35,0,0.226521872,6537.0,6,0,1,0,0.0,8000.0
0,0.243449572,35,0,0.534846515,10000.0,17,0,1,0,3.0,8316.0
0,0.302656822,66,0,0.866585067,6535.0,5,0,2,0,0.0,3580.0
0,0.08180257,59,0,0.018663556,6000.0,12,0,0,0,0.0,8574.0
0,0.8502859890000001,38,0,0.115985034,7750.0,4,0,0,0,1.0,6200.0
0,0.0,62,0,3225.0,4000.0,11,0,2,0,0.0,4000.0
0,0.05487101,56,0,0.291702457,5820.0,6,0,1,0,1.0,8000.0
0,0.021588449,78,0,0.015928516,2573.0,9,0,0,0,0.0,12500.0
0,0.08628822800000001,49,0,1.512278698,1750.0,7,0,2,0,1.0,9507.0
0,0.665353734,49,0,0.919548872,2659.0,11,0,1,1,0.0,13343.0
0,0.494029763,56,0,0.17531369,14185.0,9,0,1,0,1.0,2769.0
0,0.187688508,40,0,0.044822006,6179.0,9,0,0,0,2.0,12500.0
0,0.834212372,65,0,0.485994802,6925.0,13,0,2,0,1.0,26012.0
0,0.079840319,26,0,0.094130676,2708.0,5,0,0,2,0.0,3960.0
0,0.0,64,0,0.727462437,9583.0,12,0,3,0,0.0,25000.0
0,0.511632848,50,1,1.543228386,2000.0,11,0,1,0,0.0,13343.0
1,0.145945946,28,0,726.0,6200.0,4,0,0,0,0.0,6200.0
0,0.246802573,41,2,0.106578684,5000.0,9,0,0,0,5.0,12500.0
0,0.489220305,54,0,0.112203309,4170.0,7,0,0,0,0.0,6000.0
0,0.051929871,82,0,0.365008385,5366.0,4,0,1,0,0.0,1600.0
0,0.006319225,50,0,1004.0,1.0,8,0,1,0,0.0,2552.0
0,0.806413287,59,1,0.992728099,8800.0,18,1,4,0,0.0,12500.0
0,0.939421239,44,0,0.536033036,7506.0,7,0,2,0,1.0,9507.0
0,0.0,25,2,0.261020882,1723.0,7,0,0,0,0.0,6000.0
0,0.812788945,56,0,5694.0,6250.0,20,0,2,0,4.0,6250.0
0,0.0,37,0,0.285530638,7000.0,4,0,2,0,4.0,6350.0
0,1.062386432,62,0,0.23744064,4000.0,9,0,0,0,0.0,12500.0
0,0.016259606,64,0,0.002003052,10483.0,5,0,0,0,1.0,3960.0
0,0.6652206979999999,51,0,0.384755542,6585.0,12,0,1,0,0.0,3461.0
0,1.004434115,52,1,0.6762311759999999,4913.0,5,0,1,0,2.0,8300.0
0,0.28771783,61,0,0.417910448,2679.0,10,0,0,0,0.0,4479.0
0,0.226787068,56,0,0.352190014,7830.0,13,0,1,0,0.0,7700.0
0,0.076709702,79,0,66.0,6000.0,7,0,0,0,0.0,6000.0
0,0.118234455,49,0,0.187821804,8933.0,10,0,0,0,3.0,4479.0
0,0.132559862,46,0,0.330770945,8975.0,11,0,2,0,1.0,4000.0
0,0.009143144,47,0,0.17592770600000002,5200.0,8,0,1,0,3.0,2552.0
0,0.204287927,61,0,343.0,12500.0,9,0,0,0,0.0,12500.0
0,0.0,49,0,0.399925825,8088.0,9,0,2,0,1.0,4000.0
0,0.478718317,51,0,0.434122263,7900.0,9,0,2,0,0.0,4000.0
0,0.473956869,54,0,2990.0,4000.0,9,0,2,0,0.0,4000.0
0,0.0075818119999999985,76,0,0.004581424000000001,2400.0,4,0,0,0,0.0,6200.0
0,0.013487446,34,1,2374.0,4300.0,12,0,2,0,0.0,4300.0
0,0.038575512,58,0,0.80928306,16416.0,15,0,3,0,0.0,1860.0
0,0.08678065,62,0,0.020217546,8457.0,5,0,0,0,1.0,3960.0
0,0.363771728,53,0,0.300208215,5282.0,7,0,1,0,2.0,2500.0
0,0.0,50,0,0.294207151,9200.0,8,0,1,0,2.0,2552.0
0,0.00159525,74,0,93.0,12500.0,9,0,0,0,0.0,12500.0
0,0.035242202,67,1,486.0,8000.0,6,0,1,0,0.0,8000.0
0,0.97338403,35,2,0.27882899,2800.0,5,5,0,0,0.0,3960.0
0,0.32962732,53,0,0.376071346,8633.0,9,0,1,0,2.0,2769.0
0,0.014999643,78,0,0.049081985,5500.0,5,0,1,0,0.0,8300.0
1,0.318651858,27,2,0.115817826,4083.0,9,0,0,0,0.0,12500.0
0,0.000348255,51,0,0.497250275,10000.0,18,0,2,0,2.0,6401.0
0,0.0,64,0,0.0,6200.0,4,0,0,0,0.0,6200.0
0,0.374794612,57,0,0.112760557,13000.0,8,0,0,0,0.0,3151.0
0,0.19317803,30,0,78.0,1.0,2,0,0,0,2.0,3500.0
0,0.9999999,66,0,1818.0,3580.0,5,0,2,0,0.0,3580.0
0,0.038411197,46,0,0.426796172,7000.0,8,0,1,0,1.0,2552.0
0,0.068284414,59,0,0.190425693,6600.0,9,0,2,0,2.0,4000.0
0,0.61930063,54,0,3812.0,8516.0,17,0,4,0,0.0,8516.0
1,0.9999999,43,2,4779.0,2552.0,8,0,1,0,0.0,2552.0
0,0.9999999,28,1,0.154738105,2500.0,2,1,0,1,0.0,3500.0
0,0.183041501,52,0,0.310742878,5370.0,9,0,1,0,2.0,2769.0
0,0.001114718,69,0,1.0,6200.0,4,0,0,0,0.0,6200.0
0,0.9999999,46,0,0.32183908,4262.0,2,0,1,0,1.0,3781.0
0,0.741138965,35,1,0.20448584600000005,11056.0,9,0,0,0,4.0,12500.0
0,0.879650377,52,0,0.496342738,2870.0,8,0,0,0,1.0,3151.0
0,0.0,83,0,0.0,3756.0,1,0,0,0,0.0,3756.0
0,0.182831024,70,0,669.0,6200.0,4,0,0,0,0.0,6200.0
0,0.13198743,22,0,399.0,970.0,3,0,0,0,0.0,970.0
0,0.9999999,51,0,2428.0,7500.0,3,0,1,0,1.0,7500.0
0,0.000641694,91,0,7.0,6200.0,4,0,0,0,0.0,6200.0
0,0.0,87,0,0.0,3394.0,7,0,0,0,0.0,6000.0
0,0.0,81,0,0.0,1511.0,4,0,0,0,0.0,6200.0
0,0.008308264000000001,51,0,0.4598292470000001,9135.0,9,0,2,0,0.0,4000.0
0,0.6301405720000001,42,0,4983.0,21666.0,14,0,4,0,0.0,21666.0
1,1.07537302,36,2,4117.0,2769.0,9,0,1,0,2.0,2769.0
0,0.053894464,51,0,0.8634733609999999,3903.0,12,0,3,0,1.0,25000.0
0,0.00146662,87,0,809.0,4466.0,6,0,0,0,0.0,4466.0
0,1.021989005,47,0,0.370157461,4000.0,8,0,1,0,0.0,2552.0
0,0.780035478,46,0,0.098165472,8230.0,7,0,0,0,5.0,6000.0
0,0.8499041359999999,37,0,0.038249935,3816.0,7,0,0,0,0.0,6000.0
0,0.869403908,62,0,0.271343823,3876.0,8,1,0,0,0.0,3151.0
0,0.0,56,1,0.08988611699999999,7375.0,7,0,0,0,0.0,6000.0
0,0.6230163910000001,35,0,0.265720081,3450.0,3,0,0,0,2.0,970.0
0,0.65878353,61,0,0.417020491,5416.0,4,0,2,0,0.0,6350.0
1,0.916167665,39,0,1.296357616,1207.0,6,0,0,0,3.0,4466.0
0,0.240520288,50,1,0.394528538,7200.0,10,0,1,0,0.0,3622.0
0,0.5025735579999999,50,1,0.301974835,12000.0,11,0,2,0,2.0,4000.0
0,0.9999999,34,0,3285.0,2552.0,8,0,1,0,0.0,2552.0
0,0.340729564,50,1,0.538749396,8283.0,8,0,2,0,0.0,4000.0
0,0.143109229,34,0,1.088646967,4500.0,3,0,1,0,0.0,7500.0
0,0.057523288,62,0,0.368195864,4206.0,7,0,2,0,0.0,9507.0
0,0.0,49,0,0.483645194,7000.0,18,0,2,0,2.0,6401.0
0,0.049241897,87,0,0.008399328000000001,12500.0,9,0,0,0,1.0,12500.0
0,0.037722837,67,0,1034.0,9507.0,7,0,2,0,0.0,9507.0
0,0.54593934,38,0,0.182436428,3381.0,8,0,0,0,1.0,3151.0
0,0.9999999,22,0,0.042735043,350.0,1,0,0,0,0.0,3756.0
0,0.6326116039999999,59,4,8230.0,9000.0,16,0,4,0,0.0,9000.0
0,0.244395327,51,0,0.520137104,3500.0,8,0,1,0,0.0,2552.0
0,0.06849513,33,5,0.140220456,3900.0,12,0,0,1,0.0,8574.0
0,0.444359171,61,0,0.7209786570000001,1920.0,8,0,0,0,0.0,3151.0
0,1.011952191,52,0,0.077170418,2176.0,2,0,0,0,2.0,3500.0
0,0.126158623,31,0,0.101974506,4000.0,11,0,0,0,2.0,2582.0
0,0.246870678,29,0,1420.0,1600.0,4,0,1,0,0.0,1600.0
0,0.024079174,71,0,0.005351247,8782.0,9,0,0,0,0.0,12500.0
0,0.002499875,50,0,0.276706459,9800.0,14,0,2,0,4.0,8166.0
1,0.966394187,36,2,560.0,3960.0,5,1,0,0,0.0,3960.0
0,0.725002037,47,0,0.654021624,16000.0,11,0,3,0,2.0,6709.0
0,0.583226806,53,0,0.400590733,10833.0,15,0,2,0,2.0,3624.0
0,0.033563272000000005,76,1,19.0,6000.0,7,0,0,0,0.0,6000.0
0,0.148960065,34,0,0.183128671,3745.0,8,0,0,0,0.0,3151.0
0,0.284846055,62,0,0.468453546,6640.0,15,0,1,0,2.0,8868.0
0,0.050827151,55,0,0.679960582,17250.0,19,0,10,0,0.0,2200.0
0,0.052041216,64,0,138.0,2500.0,7,0,1,0,0.0,2500.0
0,0.848011691,48,2,0.386246532,10091.0,8,1,1,0,0.0,2552.0
0,0.9999999,30,0,0.333528722,3411.0,3,0,1,0,0.0,7500.0
1,0.9999999,29,0,0.075434439,2531.0,2,2,0,0,1.0,3500.0
0,0.024237159,48,0,0.076261408,9532.0,11,0,0,0,1.0,2582.0
0,0.9999999,65,0,0.980603879,5000.0,6,0,2,0,1.0,8000.0
0,0.0,61,0,0.211181392,4900.0,4,0,1,0,2.0,1600.0
0,0.010321534,49,0,0.231479397,4440.0,7,0,1,0,0.0,2500.0
0,0.110200869,49,0,0.024210981,4625.0,3,0,0,0,1.0,970.0
0,0.011676777,59,0,0.110698472,7000.0,7,0,0,0,1.0,6000.0
0,0.067595764,34,0,2619.0,2552.0,8,0,1,0,0.0,2552.0
0,0.423174124,43,0,0.294058828,12000.0,8,0,2,0,4.0,4000.0
0,0.37159904,55,0,0.382799634,5464.0,17,0,0,0,1.0,3780.0
0,0.351122793,31,0,0.294852574,2000.0,5,0,0,0,0.0,3960.0
0,0.370237322,36,0,0.462504166,9000.0,11,0,2,0,0.0,4000.0
0,0.0,63,0,0.7907348240000001,625.0,3,0,0,0,0.0,970.0
0,0.003241118,52,0,0.005225469,5166.0,11,0,0,0,0.0,2582.0
0,0.100511414,69,0,0.459366729,10200.0,11,0,2,0,0.0,4000.0
0,0.0,23,0,0.0,820.0,2,0,0,0,0.0,3500.0
0,0.207426419,41,0,0.349577711,10300.0,6,0,2,0,2.0,8000.0
0,0.0,44,0,0.427228786,3723.0,4,0,1,0,0.0,1600.0
1,0.230330056,51,0,0.229885057,2000.0,7,0,0,0,3.0,6000.0
0,0.02302446,69,0,0.033112583,603.0,4,0,0,0,0.0,6200.0
0,0.0,46,0,0.540055249,11583.0,11,0,4,0,2.0,13885.0
0,0.038513644,73,0,0.319822321,1800.0,6,0,0,0,0.0,4466.0
0,0.472018135,53,0,2755.0,14170.0,10,0,2,0,3.0,14170.0
0,0.9999999,42,2,0.447857855,6021.0,3,1,1,0,2.0,7500.0
0,0.6050995370000001,52,0,0.416217157,5746.0,9,0,1,0,0.0,2769.0
0,0.600296687,35,0,1.988579586,1400.0,8,0,2,0,2.0,4000.0
0,0.442959918,50,0,0.389246834,4500.0,17,0,1,0,0.0,8316.0
0,0.806225034,47,0,0.5053809,11800.0,16,0,2,0,2.0,1.0
0,0.022935078,83,0,21.0,6000.0,7,0,0,0,0.0,6000.0
0,0.174505658,54,0,0.130486951,10000.0,12,0,1,0,2.0,3461.0
0,0.289944419,55,0,4044.0,6709.0,11,0,3,0,1.0,6709.0
0,0.145399224,52,0,0.3158694,3950.0,10,0,1,0,0.0,3622.0
0,0.9999999,98,0,0.0,6200.0,4,0,0,0,0.0,6200.0
0,0.069986003,47,0,1876.0,8300.0,5,0,1,0,0.0,8300.0
0,0.007960936,65,0,0.002193265,7750.0,8,0,0,0,0.0,3151.0
0,0.033483945,43,0,0.393839509,8797.0,10,1,2,0,0.0,14170.0
0,0.009256729,71,1,0.095436767,7669.0,13,0,1,0,0.0,7700.0
0,0.500538379,46,0,0.278469175,13900.0,12,0,2,0,3.0,4300.0
0,0.016866291999999998,51,0,0.046903052,4455.0,4,0,0,0,0.0,6200.0
0,0.394707165,59,0,3034.0,4000.0,11,0,2,0,0.0,4000.0
0,0.0,30,1,0.227912932,3123.0,8,0,0,0,4.0,3151.0
0,0.189774148,49,1,0.627062156,6000.0,17,0,2,0,1.0,11292.0
0,0.8404513640000001,38,2,0.871808606,5600.0,10,0,1,2,2.0,3622.0
0,0.114688531,33,0,124.0,0.0,2,0,0,0,0.0,3500.0
0,0.476021013,47,1,0.235823337,3667.0,4,0,1,0,0.0,1600.0
0,0.909202204,42,1,0.358325219,7188.0,6,0,1,1,5.0,8000.0
0,0.0013332270000000002,65,0,1.0,970.0,3,0,0,0,3.0,970.0
0,0.07130956299999999,76,0,333.0,7500.0,3,0,1,0,0.0,7500.0
0,0.044579897,43,0,0.333525567,5201.0,4,0,1,0,0.0,1600.0
0,0.012722063,52,0,0.163794937,4700.0,9,0,1,1,0.0,2769.0
1,0.0,51,4,0.448131955,5031.0,5,0,1,1,0.0,8300.0
0,0.9999999,23,98,0.0,2171.0,0,98,0,98,0.0,2171.0
0,0.017636804,43,0,0.592281544,5000.0,11,0,1,0,2.0,13343.0
0,0.046265896,65,0,0.6555687,5916.0,9,0,1,0,1.0,2769.0
0,0.0,37,0,0.019259900000000003,4620.0,2,0,0,0,1.0,3500.0
0,0.063736578,50,0,0.354969399,11600.0,9,0,2,0,2.0,4000.0
0,0.052493469,46,1,0.170777354,14960.0,11,0,2,0,3.0,4000.0
0,0.519032831,45,0,0.454323995,6567.0,8,0,2,0,0.0,4000.0
0,0.593081384,34,0,0.158863756,5702.0,3,0,0,0,1.0,970.0
0,0.025938472,62,2,0.17466600699999998,8083.0,14,0,1,0,0.0,5007.0
0,0.052482178,37,0,0.186890655,6666.0,6,0,2,0,0.0,8000.0
1,0.781975175,32,3,0.789944772,5250.0,7,1,2,0,0.0,9507.0
0,0.020254679,44,0,0.409278601,4116.0,5,0,0,0,2.0,3960.0
0,0.0,59,0,0.280883044,17031.0,12,0,1,0,3.0,3461.0
0,0.086332856,55,0,106.0,3960.0,5,0,0,0,0.0,3960.0
0,0.976843605,40,0,0.6044791039999999,5000.0,7,0,1,0,4.0,2500.0
0,0.16497941900000002,64,0,0.604186192,3200.0,14,0,2,0,0.0,8166.0
0,0.031145368,75,0,0.017174753,2328.0,9,0,0,0,0.0,12500.0
0,0.154338582,62,0,0.509677419,1239.0,8,0,1,0,0.0,2552.0
0,0.01552869,61,0,0.219037462,7500.0,5,0,1,0,0.0,8300.0
0,0.033391335,57,0,0.316239316,6083.0,6,0,2,0,0.0,8000.0
0,0.387541611,51,0,0.584939651,5550.0,20,0,1,0,2.0,97000.0
0,0.066046577,71,0,0.25238872100000004,4290.0,15,0,1,0,0.0,8868.0
0,0.001333156,61,0,0.220697413,13334.0,4,0,2,0,1.0,6350.0
1,0.437060739,32,0,0.5682319570000001,3172.0,7,0,0,0,1.0,6000.0
0,0.116515307,30,0,0.198160368,5000.0,10,0,0,0,1.0,4479.0
0,0.023239239,79,0,0.08218264900000001,10500.0,11,0,1,0,0.0,13343.0
0,0.9999999,36,1,0.439306358,3632.0,8,0,1,0,2.0,2552.0
0,1349.0,65,0,2784.0,6350.0,4,0,2,0,0.0,6350.0
0,0.004799616,28,0,1.0,970.0,3,0,0,0,0.0,970.0
0,0.9999999,48,0,0.295157571,1300.0,3,0,0,0,0.0,970.0
1,0.9999999,36,0,0.002504174,4791.0,0,0,0,1,0.0,2171.0
0,0.277052787,62,0,0.47203249,5416.0,12,0,1,0,0.0,3461.0
0,0.356392328,54,0,0.362039417,2333.0,12,0,1,0,0.0,3461.0
0,0.013606816,83,0,2162.0,4300.0,12,1,2,0,0.0,4300.0
0,0.063997714,58,0,1534.0,8300.0,5,0,1,0,0.0,8300.0
0,0.014959597,60,0,0.059188816,33333.0,20,0,2,0,2.0,6250.0
0,0.065711157,40,0,0.301282834,8184.0,6,0,1,0,0.0,8000.0
0,1.012830168,37,0,0.6881340979999999,6800.0,17,0,1,0,2.0,8316.0
0,0.6696959729999999,63,0,2091.0,2552.0,8,0,1,0,0.0,2552.0
0,0.217978645,69,0,0.958682635,3339.0,18,0,2,0,0.0,6401.0
0,0.038433184,57,0,0.474285714,4899.0,12,0,1,0,2.0,3461.0
0,0.466842653,28,0,0.133081537,4500.0,11,1,0,0,0.0,2582.0
0,0.213655997,66,0,0.177996178,7325.0,6,0,1,0,1.0,8000.0
0,0.210026332,76,1,4699.0,6709.0,11,0,3,0,0.0,6709.0
0,0.9999999,32,0,425.0,6200.0,4,0,0,0,0.0,6200.0
0,0.133926637,52,0,0.519557426,12833.0,19,0,3,0,2.0,3300.0
0,0.04035632,37,0,1831.0,8300.0,5,0,1,0,0.0,8300.0
0,0.040702196,78,0,0.00202084,15834.0,7,0,0,0,0.0,6000.0
0,0.530528333,61,0,0.601174853,8000.0,20,0,1,0,0.0,97000.0
0,0.010033256,67,0,5.0,3500.0,2,0,0,0,0.0,3500.0
0,0.918622011,64,0,4881.0,4300.0,12,0,2,0,2.0,4300.0
0,0.302281519,52,0,4059.0,11583.0,10,0,4,0,0.0,11583.0
0,0.087070225,43,0,0.011262799,2929.0,1,0,0,0,0.0,3756.0
0,0.253876313,70,0,0.333267012,5025.0,9,0,2,0,1.0,4000.0
0,0.969870684,66,1,0.986267551,6480.0,10,0,2,0,0.0,14170.0
0,0.087867265,53,0,0.66286216,3416.0,12,0,1,0,0.0,3461.0
0,0.112591552,59,0,0.102579484,5000.0,8,0,0,0,0.0,3151.0
0,0.024560076,55,0,0.25609756100000003,5083.0,9,0,2,0,4.0,4000.0
0,0.0,47,0,0.343436681,12965.0,4,0,1,0,0.0,1600.0
0,0.0,33,0,0.305615731,6000.0,11,0,1,0,0.0,13343.0
0,0.046860818,48,0,0.786885246,2500.0,11,0,1,0,3.0,13343.0
0,0.069984436,58,0,0.070564708,10500.0,20,0,0,0,0.0,11000.0
0,0.222375508,84,1,0.16596982400000002,5500.0,15,0,0,0,0.0,1874.0
0,0.003093653,92,0,2.0,3151.0,8,0,0,0,0.0,3151.0
0,0.9999999,39,0,0.148161765,10879.0,7,0,2,0,2.0,9507.0
0,0.023344842,67,0,3680.0,2500.0,7,0,1,0,0.0,2500.0
0,0.9999999,71,0,0.0,7433.0,5,0,0,0,0.0,3960.0
1,1.4023145,46,2,0.277957237,6500.0,8,2,0,0,1.0,3151.0
0,0.054602112,80,0,0.377225067,4100.0,6,0,2,0,1.0,8000.0
0,0.667466507,31,0,0.480220493,3083.0,5,0,0,0,1.0,3960.0
0,0.0,47,0,0.695763627,7411.0,10,0,2,0,1.0,14170.0
0,0.042790971,38,0,0.357107149,6000.0,7,0,2,0,2.0,9507.0
1,0.9999999,47,98,0.0,2171.0,0,98,0,98,0.0,2171.0
0,0.9999999,36,0,0.135810698,6000.0,2,0,0,0,2.0,3500.0
0,0.18030518,68,0,0.519402985,2009.0,7,0,0,0,0.0,6000.0
0,0.038826694,62,1,0.360127974,5000.0,3,0,1,0,0.0,7500.0
0,0.211451588,54,0,0.538064226,4452.0,15,0,2,0,5.0,3624.0
0,0.117637647,38,0,0.126430397,9000.0,7,0,0,0,3.0,6000.0
0,0.378772628,39,0,0.38605162,9104.0,9,0,1,0,3.0,2769.0
0,0.034921677000000005,50,0,0.573245407,4245.0,9,0,2,0,0.0,4000.0
0,1.319361277,55,0,0.00775,3999.0,2,1,0,2,2.0,3500.0
0,0.25606934,67,0,0.36562873,9216.0,9,0,1,0,0.0,2769.0
0,0.043580223,39,1,0.15419569800000002,3300.0,5,0,0,0,3.0,3960.0
0,0.080782983,60,0,0.072157931,5875.0,9,0,0,0,0.0,12500.0
0,0.091927794,67,0,0.020294518,8080.0,9,0,0,0,0.0,12500.0
1,0.185871284,59,0,0.08956503099999999,4666.0,6,0,0,0,0.0,4466.0
1,0.9999999,62,0,0.100066269,3017.0,2,1,0,0,1.0,3500.0
0,0.760598795,47,0,0.321583357,3460.0,8,0,0,0,2.0,3151.0
0,0.369232503,57,0,0.590996352,10417.0,11,0,4,0,0.0,13885.0
0,0.073574093,52,0,0.318523864,9700.0,6,0,3,0,1.0,1764.0
1,1.0103693459999998,56,0,0.4801550670000001,5416.0,10,0,1,1,2.0,3622.0
0,0.331229978,33,0,0.657595112,3600.0,6,0,1,0,0.0,8000.0
0,0.200722771,42,0,0.347699214,4454.0,20,0,0,0,0.0,11000.0
0,0.267314531,53,0,1.012207883,2866.0,10,0,1,0,1.0,3622.0
0,0.034506841,58,0,0.38440014,2858.0,5,0,0,0,0.0,3960.0
0,0.0344048,81,0,0.014394242,2500.0,6,0,0,0,0.0,4466.0
0,0.397205589,23,0,0.004541326,1100.0,2,0,0,0,0.0,3500.0
0,0.933499721,52,0,0.403605466,8708.0,11,4,2,1,2.0,4000.0
0,0.080237445,65,0,4198.0,4900.0,7,0,3,0,3.0,4900.0
0,0.7153082270000001,49,0,0.7056226459999999,7700.0,7,0,2,0,0.0,9507.0
0,0.00559312,67,0,0.003142408,7000.0,13,0,0,0,0.0,3764.0
0,0.239645687,35,0,0.093622795,2210.0,3,0,0,0,1.0,970.0
0,0.153567982,32,0,0.407729229,12083.0,10,0,2,0,4.0,14170.0
0,0.016854735,63,0,755.0,7500.0,3,0,1,0,0.0,7500.0
0,0.193184639,51,0,0.18793084,8848.0,10,0,1,0,1.0,3622.0
0,0.116395666,39,1,0.314029645,2900.0,12,0,0,0,0.0,8574.0
0,0.049996377,69,0,0.636678201,2600.0,10,0,1,0,0.0,3622.0
0,0.9999999,78,0,418.0,970.0,3,0,0,0,1.0,970.0
0,0.9999999,62,0,0.237630662,1434.0,4,0,0,0,0.0,6200.0
1,0.9999999,51,0,0.943902439,3689.0,5,5,1,1,1.0,8300.0
0,0.0,61,0,0.0,3667.0,6,0,0,0,0.0,4466.0
0,0.090210847,75,0,0.550103765,6745.0,5,0,2,0,0.0,3580.0
0,0.004153271,64,0,0.268968064,5416.0,10,0,1,0,0.0,3622.0
0,0.372250003,39,1,0.4409265120000001,6000.0,17,0,1,0,0.0,8316.0
0,0.006784180999999999,67,0,4808.0,3624.0,15,0,2,0,0.0,3624.0
0,0.7997539220000001,82,0,0.5482258870000001,2000.0,7,0,1,0,0.0,2500.0
0,0.7721122140000001,57,1,0.323514507,15785.0,17,0,2,0,1.0,11292.0
0,0.004353549,58,0,0.333240457,10766.0,13,0,2,0,1.0,26012.0
0,0.108005897,39,0,1361.5,1.0,6,0,2,0,5.0,8000.0
0,0.59464782,38,0,0.747917823,1800.0,9,0,0,0,2.0,12500.0
0,0.097156114,41,0,0.194480552,10000.0,4,0,1,0,0.0,1600.0
0,0.003655635,48,0,0.310503969,5416.0,8,0,1,0,2.0,2552.0
0,0.0,70,0,0.13754027300000002,9000.0,8,0,1,0,0.0,2552.0
0,0.0,81,0,0.0,3500.0,2,0,0,0,0.0,3500.0
0,0.237073324,65,0,0.848837209,1547.0,26,0,1,0,0.0,8570.0
0,0.036444775,59,0,0.044148272,2400.0,6,0,0,0,1.0,4466.0
0,0.597402597,40,0,0.686256504,6533.0,13,0,1,0,1.0,7700.0
0,0.022622261,55,0,150.0,6928.0,21,0,0,0,0.0,6928.0
0,0.047834527,58,0,0.373916907,4500.0,11,0,1,0,1.0,13343.0
0,0.004999286,63,0,0.478121137,4044.0,6,0,2,0,0.0,8000.0
0,0.609745793,59,0,0.32481307600000003,5750.0,7,0,1,0,2.0,2500.0
0,0.008374205,36,0,1924.0,0.0,11,0,2,0,0.0,4000.0
0,0.224218234,56,0,0.301981126,16000.0,13,0,2,0,0.0,26012.0
0,0.031011376,80,0,0.002266364,7500.0,10,0,0,0,0.0,4479.0
0,0.058310678,61,0,1335.0,8300.0,5,0,1,0,0.0,8300.0
0,0.9999999,33,0,0.060507834,1850.0,0,1,0,0,0.0,2171.0
0,0.066364928,43,0,0.424846129,6173.0,6,0,2,0,2.0,8000.0
0,0.9999999,24,1,0.249483115,1450.0,1,0,0,0,0.0,3756.0
0,0.8084766090000001,32,0,0.025542784,2348.0,2,0,0,0,0.0,3500.0
0,0.360377053,35,0,0.415234979,11000.0,7,0,2,0,3.0,9507.0
0,0.094142017,64,0,0.08997429300000001,3500.0,6,0,0,0,0.0,4466.0
1,0.029735965,64,2,0.171122995,4300.0,11,0,0,0,0.0,2582.0
1,0.971352432,27,1,0.316841104,1050.0,6,1,0,0,0.0,4466.0
0,0.009146703,49,0,11.0,12500.0,9,0,0,0,0.0,12500.0
0,470.0,60,0,0.001749344,8002.0,5,0,0,0,0.0,3960.0
0,0.061739545,62,0,0.08312488,5196.0,10,0,0,0,0.0,4479.0
0,0.605363229,46,0,1436.0,8000.0,6,0,1,0,0.0,8000.0
0,0.029313734,68,0,0.209386282,3600.0,8,0,2,0,0.0,4000.0
0,0.403159684,49,0,0.18804076100000006,5200.0,5,0,1,0,3.0,8300.0
0,0.008232404,42,0,0.350307183,8463.0,12,0,2,0,0.0,4300.0
0,0.38190472,59,0,0.503279475,6250.0,9,0,1,0,2.0,2769.0
0,0.117583134,59,0,0.5350318470000001,1255.0,4,0,1,0,0.0,1600.0
0,0.119887435,49,0,0.468604186,7500.0,10,0,2,0,2.0,14170.0
0,0.017454228000000002,63,0,0.14874174,7112.0,9,0,1,0,0.0,2769.0
0,0.022741062000000003,74,0,0.0029925190000000003,10024.0,8,0,0,0,0.0,3151.0
0,0.9999999,32,1,0.270505462,5400.0,4,0,0,0,0.0,6200.0
0,0.17643640600000002,49,0,0.658097686,3500.0,7,0,1,0,0.0,2500.0
0,0.971243363,34,0,0.286739755,7661.0,11,0,2,0,4.0,4000.0
0,1563.0,67,0,0.270837891,4570.0,8,0,0,0,0.0,3151.0
0,0.0004929509999999999,63,0,1408.0,3580.0,5,0,2,0,0.0,3580.0
0,0.9999999,64,0,0.026571955,3800.0,1,0,0,0,0.0,3756.0
0,0.783845062,47,3,0.5014879520000001,10416.0,14,0,1,0,0.0,5007.0
0,0.0039507990000000005,86,0,0.002427878,7001.0,10,0,0,0,0.0,4479.0
1,0.745309885,31,0,0.641213047,9166.0,16,0,2,0,1.0,1.0
0,0.49742778,50,0,0.375951996,8665.0,8,0,1,0,2.0,2552.0
0,0.113350932,27,0,0.014996251,4000.0,4,0,0,0,0.0,6200.0
0,0.190160802,55,0,0.213040245,12100.0,17,0,1,0,1.0,8316.0
1,1.383233533,33,1,0.194368756,1100.0,6,0,0,2,2.0,4466.0
0,0.190445666,42,0,0.32223207800000003,12400.0,16,0,3,0,5.0,6550.0
1,0.920114123,42,2,0.326701688,8946.0,4,2,1,2,0.0,1600.0
0,1.276206323,74,0,0.390452102,3162.0,11,0,1,0,0.0,13343.0
